step,action,reward,balance,shares_held,portfolio_value,price,timestamp
4722,1.0,-0.0013358161259066038,0.0,0.23111005638526966,15374.594189929501,66524.99,2024-07-20 10:00:00
4723,1.0,-0.0009544845328711745,0.0,0.23111005638526966,15365.04934460079,66483.69,2024-07-20 11:00:00
4724,1.0,-0.00017125255178161751,0.0,0.23111005638526966,15363.336819082973,66476.28,2024-07-20 12:00:00
4725,1.0,0.0014700910686668066,0.0,0.23111005638526966,15378.037729769641,66539.89,2024-07-20 13:00:00
4726,1.0,0.0011580924925465297,0.0,0.23111005638526966,15389.618654695107,66590.0,2024-07-20 14:00:00
4727,1.0,0.0054310863250537295,0.0,0.23111005638526966,15443.929517945644,66825.0,2024-07-20 15:00:00
4728,1.0,-0.0004643001032778557,0.0,0.23111005638526966,15439.286516912865,66804.91,2024-07-20 16:00:00
4729,1.0,0.013822692472402741,0.0,0.23111005638526966,15577.513441636893,67403.01,2024-07-20 17:00:00
4730,1.0,0.0015017531463918203,0.0,0.23111005638526966,15592.530973100811,67467.99,2024-07-20 18:00:00
4731,1.0,-0.005638854265744339,0.0,0.23111005638526966,15536.142430443368,67224.0,2024-07-20 19:00:00
4732,1.0,0.002664236730009361,0.0,0.23111005638526966,15562.784797743461,67339.28,2024-07-20 20:00:00
4733,1.0,-0.00570541396198314,0.0,0.23111005638526966,15505.73065812363,67092.41,2024-07-20 21:00:00
4734,1.0,0.0004989666117358865,0.0,0.23111005638526966,15510.720324240989,67114.0,2024-07-20 22:00:00
4735,1.0,0.0005999617063762344,0.0,0.23111005638526966,15516.719941304751,67139.96,2024-07-20 23:00:00
4736,1.0,-0.0017088277569127968,0.0,0.23111005638526966,15499.631663735623,67066.02,2024-07-21 00:00:00
4737,1.0,0.004860475595838579,0.0,0.23111005638526966,15548.236419694009,67276.33,2024-07-21 01:00:00
4738,1.0,0.0002468255402192881,0.0,0.23111005638526966,15550.704675096202,67287.01,2024-07-21 02:00:00
4739,1.0,-0.0026734811322645328,0.0,0.23111005638526966,15523.969863773556,67171.33,2024-07-21 03:00:00
4740,1.0,-0.003034937260451625,0.0,0.23111005638526966,15493.62049116904,67040.01,2024-07-21 04:00:00
4741,1.0,0.00013843492377491203,0.0,0.23111005638526966,15495.00484040679,67046.0,2024-07-21 05:00:00
4742,1.0,-0.007488196936938948,0.0,0.23111005638526966,15420.1228710374,66721.99,2024-07-21 06:00:00
4743,1.0,-0.0004622201127705921,0.0,0.23111005638526966,15415.500669909694,66701.99,2024-07-21 07:00:00
4744,1.0,0.0021728967501341684,0.0,0.23111005638526966,15437.229637411036,66796.01,2024-07-21 08:00:00
4745,1.0,0.004159749904878481,0.0,0.23111005638526966,15478.82713645982,66976.0,2024-07-21 09:00:00
4746,1.0,-0.004093652428752284,0.0,0.23111005638526966,15437.890612172298,66798.87,2024-07-21 10:00:00
4747,1.0,0.0018747647773974677,0.0,0.23111005638526966,15456.638259946272,66879.99,2024-07-21 11:00:00
4748,1.0,0.0011100216008184361,0.0,0.23111005638526966,15467.738475954457,66928.02,2024-07-21 12:00:00
4749,1.0,-0.003882880057329203,0.0,0.23111005638526966,15428.909675381165,66760.01,2024-07-21 13:00:00
4750,1.0,0.01226616624264825,0.0,0.23111005638526966,15551.571337807647,67290.76,2024-07-21 14:00:00
4751,1.0,-0.002929551074739538,0.0,0.23111005638526966,15522.275827060252,67164.0,2024-07-21 15:00:00
4752,1.0,0.009013292199025455,0.0,0.23111005638526966,15612.408749050506,67554.0,2024-07-21 16:00:00
4753,1.0,-0.02093833999844919,0.0,0.23111005638526966,15403.025349066014,66648.01,2024-07-21 17:00:00
4754,1.0,0.005001452730233722,0.0,0.23111005638526966,15453.039876368352,66864.42,2024-07-21 18:00:00
4755,1.0,0.01288669674404282,0.0,0.23111005638526966,15581.90684380878,67422.02,2024-07-21 19:00:00
4756,1.0,0.006976981492214872,0.0,0.23111005638526966,15651.676658730928,67723.91,2024-07-21 20:00:00
4757,1.0,0.010864021530558784,0.0,0.23111005638526966,15760.316874036516,68193.99,2024-07-21 21:00:00
4758,1.0,-0.004205971916155613,0.0,0.23111005638526966,15718.25715487496,68012.0,2024-07-21 22:00:00
4759,1.0,0.003543841604611589,0.0,0.23111005638526966,15753.695570921076,68165.34,2024-07-21 23:00:00
4760,1.0,0.0005239264978254141,0.0,0.23111005638526966,15758.93483589933,68188.01,2024-07-22 00:00:00
4761,1.0,-0.007811519905822206,0.0,0.23111005638526966,15680.819636841108,67850.01,2024-07-22 01:00:00
4762,1.0,0.005098518953915482,0.0,0.23111005638526966,15731.804826380263,68070.62,2024-07-22 02:00:00
4763,1.0,-0.004405188784759593,0.0,0.23111005638526966,15687.752938532667,67880.01,2024-07-22 03:00:00
4764,1.0,0.0010161909179259964,0.0,0.23111005638526966,15697.914847711927,67923.98,2024-07-22 04:00:00
4765,1.0,-0.006886386350111934,0.0,0.23111005638526966,15629.050984210808,67626.01,2024-07-22 05:00:00
4766,1.0,-0.004945986316700873,0.0,0.23111005638526966,15579.591121043799,67412.0,2024-07-22 06:00:00
4767,1.0,-0.004067536992380883,0.0,0.23111005638526966,15538.91575111999,67236.0,2024-07-22 07:00:00
4768,1.0,-0.003594223596903794,0.0,0.23111005638526966,15502.973515150952,67080.48,2024-07-22 08:00:00
4769,1.0,0.008013510095103083,0.0,0.23111005638526966,15583.108616101983,67427.22,2024-07-22 09:00:00
4770,1.0,-0.00012040833937699062,0.0,0.23111005638526966,15581.904532708213,67422.01,2024-07-22 10:00:00
4771,1.0,0.0021724345300215644,0.0,0.23111005638526966,15603.628878008429,67516.01,2024-07-22 11:00:00
4772,1.0,0.00418540312113746,0.0,0.23111005638526966,15645.482909219803,67697.11,2024-07-22 12:00:00
4773,1.0,-0.013846034588097973,0.0,0.23111005638526966,15507.022563338824,67098.0,2024-07-22 13:00:00
4774,1.0,-0.008920848176471373,0.0,0.23111005638526966,15417.81408157411,66712.0,2024-07-22 14:00:00
4775,1.0,0.008132069554028384,0.0,0.23111005638526966,15499.134777114394,67063.87,2024-07-22 15:00:00
4776,1.0,-0.0002743276369292289,0.0,0.23111005638526966,15496.391500745101,67052.0,2024-07-22 16:00:00
4777,1.0,0.00961417834562726,0.0,0.23111005638526966,15592.533284201374,67468.0,2024-07-22 17:00:00
4778,1.0,-0.0005202287369231272,0.0,0.23111005638526966,15587.330996832143,67445.49,2024-07-22 18:00:00
4779,1.0,0.01817865481515255,0.0,0.23111005638526966,15769.117544983668,68232.07,2024-07-22 19:00:00
4780,1.0,-0.002497606379355784,0.0,0.23111005638526966,15744.14148119011,68124.0,2024-07-22 20:00:00
4781,1.0,-0.006526547992319866,0.0,0.23111005638526966,15678.876001266912,67841.6,2024-07-22 21:00:00
4782,1.0,-0.004774502654863499,0.0,0.23111005638526966,15631.130974718277,67635.01,2024-07-22 22:00:00
4783,1.0,-0.0023804335807682945,0.0,0.23111005638526966,15607.326638910594,67532.01,2024-07-22 23:00:00
4784,1.0,-0.0009706622368181343,0.0,0.23111005638526966,15597.620016542412,67490.01,2024-07-23 00:00:00
4785,1.0,-0.0018488804510821866,0.0,0.23111005638526966,15579.13121203159,67410.01,2024-07-23 01:00:00
4786,1.0,0.005492099379939464,0.0,0.23111005638526966,15634.052205830985,67647.65,2024-07-23 02:00:00
4787,1.0,-0.004013457239186391,0.0,0.23111005638526966,15593.917633439121,67473.99,2024-07-23 03:00:00
4788,1.0,-0.012433489923471097,0.0,0.23111005638526966,15469.58273420441,66936.0,2024-07-23 04:00:00
4789,1.0,-0.011740390864371694,0.0,0.23111005638526966,15352.178825560693,66428.0,2024-07-23 05:00:00
4790,1.0,0.0021109592550228626,0.0,0.23111005638526966,15373.288418110922,66519.34,2024-07-23 06:00:00
4791,1.0,0.0013094695794790823,0.0,0.23111005638526966,15386.383113905713,66576.0,2024-07-23 07:00:00
4792,1.0,0.0072106337592204,0.0,0.23111005638526966,15458.489451497917,66888.0,2024-07-23 08:00:00
4793,1.0,0.0011601724830539752,0.0,0.23111005638526966,15470.091176328457,66938.2,2024-07-23 09:00:00
4794,1.0,-0.0015759394744911334,0.0,0.23111005638526966,15454.331781583545,66870.01,2024-07-23 10:00:00
4795,1.0,-0.0044835350938743435,0.0,0.23111005638526966,15409.496430644802,66676.01,2024-07-23 11:00:00
4796,1.0,-0.0039596085960487476,0.0,0.23111005638526966,15369.900344684314,66504.68,2024-07-23 12:00:00
4797,1.0,-0.009537218696850869,0.0,0.23111005638526966,15274.528157715806,66092.01,2024-07-23 13:00:00
4798,1.0,0.026249249094182598,0.0,0.23111005638526966,15537.020648657632,67227.8,2024-07-23 14:00:00
4799,1.0,-0.014878634320027413,0.0,0.23111005638526966,15388.234305457358,66584.01,2024-07-23 15:00:00
4800,1.0,-0.016779052313683134,0.0,0.23111005638526966,15220.443782320526,65857.99,2024-07-23 16:00:00
4801,1.0,0.0019020357640505607,0.0,0.23111005638526966,15239.464139961032,65940.29,2024-07-23 17:00:00
4802,1.0,-0.0018555826427173088,0.0,0.23111005638526966,15220.908313533859,65860.0,2024-07-23 18:00:00
4803,1.0,-0.007487734716826344,0.0,0.23111005638526966,15146.030966365595,65536.01,2024-07-23 19:00:00
4804,1.0,0.006933301691557972,0.0,0.23111005638526966,15215.363983281175,65836.01,2024-07-23 20:00:00
4805,1.0,0.0008317650929308001,0.0,0.23111005638526966,15223.681634210483,65872.0,2024-07-23 21:00:00
4806,1.0,0.0010628751493159143,0.0,0.23111005638526966,15234.310385703642,65917.99,2024-07-23 22:00:00
4807,1.0,0.0004164603216060641,0.0,0.23111005638526966,15238.474988919703,65936.01,2024-07-23 23:00:00
4808,1.0,-0.003496926263165551,0.0,0.23111005638526966,15203.505726288047,65784.7,2024-07-24 00:00:00
4809,1.0,-0.0027430452592367145,0.0,0.23111005638526966,15176.07527369568,65666.01,2024-07-24 01:00:00
4810,1.0,0.004902999846213606,0.0,0.23111005638526966,15225.105272157816,65878.16,2024-07-24 02:00:00
4811,1.0,0.00403402603420509,0.0,0.23111005638526966,15265.445532499867,66052.71,2024-07-24 03:00:00
4812,1.0,-0.004453721896600837,0.0,0.23111005638526966,15220.908313533859,65860.0,2024-07-24 04:00:00
4813,1.0,-0.0010628751493159143,0.0,0.23111005638526966,15210.2795620407,65814.01,2024-07-24 05:00:00
4814,1.0,0.0019410933635799666,0.0,0.23111005638526966,15229.6904956765,65898.0,2024-07-24 06:00:00
4815,1.0,0.004159981014934965,0.0,0.23111005638526966,15271.290305825849,66078.0,2024-07-24 07:00:00
4816,1.0,0.008297082134287485,0.0,0.23111005638526966,15354.261127168724,66437.01,2024-07-24 08:00:00
4817,1.0,-0.0008992492293949908,0.0,0.23111005638526966,15345.268634874774,66398.1,2024-07-24 09:00:00
4818,1.0,0.00215926125680744,0.0,0.23111005638526966,15366.861247442848,66491.53,2024-07-24 10:00:00
4819,1.0,-0.0028551336365833777,0.0,0.23111005638526966,15338.309911077014,66367.99,2024-07-24 11:00:00
4820,1.0,-0.0035334416520743615,0.0,0.23111005638526966,15302.97549455627,66215.1,2024-07-24 12:00:00
4821,1.0,0.0029790086268059895,0.0,0.23111005638526966,15332.76558082433,66344.0,2024-07-24 13:00:00
4822,1.0,0.00961440945568338,0.0,0.23111005638526966,15428.909675381165,66760.01,2024-07-24 14:00:00
4823,1.0,-0.013497058402955918,0.0,0.23111005638526966,15293.939091351605,66176.0,2024-07-24 15:00:00
4824,1.0,0.005038199229198835,0.0,0.23111005638526966,15344.321083643594,66394.0,2024-07-24 16:00:00
4825,1.0,0.004437544192653513,0.0,0.23111005638526966,15388.696525570129,66586.01,2024-07-24 17:00:00
4826,1.0,-0.01922858780131082,0.0,0.23111005638526966,15196.41064755702,65754.0,2024-07-24 18:00:00
4827,1.0,-0.002357322575129729,0.0,0.23111005638526966,15172.837421805723,65652.0,2024-07-24 19:00:00
4828,1.0,0.009059745320358888,0.0,0.23111005638526966,15263.434875009312,66044.01,2024-07-24 20:00:00
4829,1.0,-0.00917414479826948,0.0,0.23111005638526966,15171.693427026617,65647.05,2024-07-24 21:00:00
4830,1.0,-0.008297775464456755,0.0,0.23111005638526966,15088.71567238205,65288.01,2024-07-24 22:00:00
4831,1.0,0.002033537386133867,0.0,0.23111005638526966,15109.051046243389,65376.0,2024-07-24 23:00:00
4832,1.0,0.00320780758262772,0.0,0.23111005638526966,15141.129122069666,65514.8,2024-07-25 00:00:00
4833,1.0,-0.023961490646024868,0.0,0.23111005638526966,14901.514215609417,64478.0,2024-07-25 01:00:00
4834,1.0,-0.006239740412345782,0.0,0.23111005638526966,14839.11681148596,64208.01,2024-07-25 02:00:00
4835,1.0,-0.0026443612651604782,0.0,0.23111005638526966,14812.673198834354,64093.59,2024-07-25 03:00:00
4836,1.0,0.0029214622227662405,0.0,0.23111005638526966,14841.887821062017,64220.0,2024-07-25 04:00:00
4837,1.0,0.0009940043525131842,0.0,0.23111005638526966,14851.827864587149,64263.01,2024-07-25 05:00:00
4838,1.0,0.0014097713439501604,0.0,0.23111005638526966,14865.92557802665,64324.01,2024-07-25 06:00:00
4839,1.0,-0.004391322181376563,0.0,0.23111005638526966,14822.012356212885,64134.0,2024-07-25 07:00:00
4840,1.0,0.005038430339255319,0.0,0.23111005638526966,14872.396659605438,64352.01,2024-07-25 08:00:00
4841,1.0,-0.0010469285554254384,0.0,0.23111005638526966,14861.927374051184,64306.71,2024-07-25 09:00:00
4842,1.0,-0.0032593451252014346,0.0,0.23111005638526966,14829.33392279917,64165.68,2024-07-25 10:00:00
4843,1.0,-0.0016103748728924984,0.0,0.23111005638526966,14813.230174070244,64096.0,2024-07-25 11:00:00
4844,1.0,0.0006471081578787562,0.0,0.23111005638526966,14819.701255649032,64124.0,2024-07-25 12:00:00
4845,1.0,-0.0017099833071946705,0.0,0.23111005638526966,14802.601422577085,64050.01,2024-07-25 13:00:00
4846,1.0,0.018141908316187255,0.0,0.23111005638526966,14984.020505738958,64835.0,2024-07-25 14:00:00
4847,1.0,-0.0010196575687717996,0.0,0.23111005638526966,14973.82393005124,64790.88,2024-07-25 15:00:00
4848,1.0,0.0017823207548432038,0.0,0.23111005638526966,14991.647137599672,64868.0,2024-07-25 16:00:00
4849,1.0,0.004251962817376261,0.0,0.23111005638526966,15034.166765773434,65051.98,2024-07-25 17:00:00
4850,1.0,-0.011185264508934234,0.0,0.23111005638526966,14922.314120684092,64568.0,2024-07-25 18:00:00
4851,1.0,0.0028659958092337547,0.0,0.23111005638526966,14950.97407877643,64692.01,2024-07-25 19:00:00
4852,1.0,0.01400526941694734,0.0,0.23111005638526966,15091.026772945903,65298.01,2024-07-25 20:00:00
4853,1.0,0.012479711934748047,0.0,0.23111005638526966,15215.823892293383,65838.0,2024-07-25 21:00:00
4854,1.0,-0.004483535093874161,0.0,0.23111005638526966,15170.988541354642,65644.0,2024-07-25 22:00:00
4855,1.0,0.0036041613293282355,0.0,0.23111005638526966,15207.030154647924,65799.95,2024-07-25 23:00:00
4856,1.0,0.01349798284318167,0.0,0.23111005638526966,15342.00998307974,66384.0,2024-07-26 00:00:00
4857,1.0,0.0010633373694285183,0.0,0.23111005638526966,15352.643356774026,66430.01,2024-07-26 01:00:00
4858,1.0,0.013496827292899798,0.0,0.23111005638526966,15487.611629703024,67014.01,2024-07-26 02:00:00
4859,1.0,0.0006471081578787562,0.0,0.23111005638526966,15494.082711281811,67042.01,2024-07-26 03:00:00
4860,1.0,0.0007816142106950793,0.0,0.23111005638526966,15501.898853388762,67075.83,2024-07-26 04:00:00
4861,1.0,-0.00350894398609762,0.0,0.23111005638526966,15466.809413527786,66924.0,2024-07-26 05:00:00
4862,1.0,0.003189549888172951,0.0,0.23111005638526966,15498.704912409516,67062.01,2024-07-26 06:00:00
4863,1.0,-0.003962381916725281,0.0,0.23111005638526966,15459.081093242263,66890.56,2024-07-26 07:00:00
4864,1.0,0.0049792661648205465,0.0,0.23111005638526966,15508.873754890468,67106.01,2024-07-26 08:00:00
4865,1.0,0.004391091071320079,0.0,0.23111005638526966,15552.784665603669,67296.01,2024-07-26 09:00:00
4866,1.0,0.00018488804510834598,0.0,0.23111005638526966,15554.633546054753,67304.01,2024-07-26 10:00:00
4867,1.0,0.00041576699143715815,0.0,0.23111005638526966,15558.791215969124,67322.0,2024-07-26 11:00:00
4868,1.0,-0.000184656935052044,0.0,0.23111005638526966,15556.944646618604,67314.01,2024-07-26 12:00:00
4869,1.0,0.013262712805781849,0.0,0.23111005638526966,15689.571774676422,67887.88,2024-07-26 13:00:00
4870,1.0,-0.01293915872684247,0.0,0.23111005638526966,15560.180187407997,67328.01,2024-07-26 14:00:00
4871,1.0,0.005361753308138395,0.0,0.23111005638526966,15613.797720489381,67560.01,2024-07-26 15:00:00
4872,1.0,-0.003790436034774757,0.0,0.23111005638526966,15575.893360141634,67396.0,2024-07-26 16:00:00
4873,1.0,-0.0005546641353246742,0.0,0.23111005638526966,15570.346718788387,67372.0,2024-07-26 17:00:00
4874,1.0,0.004662645387572775,0.0,0.23111005638526966,15616.973172664115,67573.75,2024-07-26 18:00:00
4875,1.0,0.009619956097036994,0.0,0.23111005638526966,15713.172733634485,67990.0,2024-07-26 19:00:00
4876,1.0,-0.012822679258424069,0.0,0.23111005638526966,15584.945941050244,67435.17,2024-07-26 20:00:00
4877,1.0,0.011806026120385104,0.0,0.23111005638526966,15703.006202254095,67946.01,2024-07-26 21:00:00
4878,1.0,-0.0004624512228268941,0.0,0.23111005638526966,15698.381690025826,67926.0,2024-07-26 22:00:00
4879,1.0,-0.00041622921154976214,0.0,0.23111005638526966,15694.219397910329,67907.99,2024-07-26 23:00:00
4880,1.0,-0.0008255251214081,0.0,0.23111005638526966,15685.964146696248,67872.27,2024-07-27 00:00:00
4881,1.0,-0.004952226288223574,0.0,0.23111005638526966,15636.441883814012,67657.99,2024-07-27 01:00:00
4882,1.0,0.008551303196311165,0.0,0.23111005638526966,15721.954915777123,68028.0,2024-07-27 02:00:00
4883,1.0,-0.005315531296861082,0.0,0.23111005638526966,15668.799602808513,67798.0,2024-07-27 03:00:00
4884,1.0,0.0015717794934760605,0.0,0.23111005638526966,15684.517397743273,67866.01,2024-07-27 04:00:00
4885,1.0,0.0006748413646451808,0.0,0.23111005638526966,15691.265811389725,67895.21,2024-07-27 05:00:00
4886,1.0,0.004568583594623851,0.0,0.23111005638526966,15736.951647335964,68092.89,2024-07-27 06:00:00
4887,1.0,-0.001299069626941673,0.0,0.23111005638526966,15723.960951066547,68036.68,2024-07-27 07:00:00
4888,1.0,-0.0011712657657604723,0.0,0.23111005638526966,15712.248293408942,67986.0,2024-07-27 08:00:00
4889,1.0,0.00534349561368399,0.0,0.23111005638526966,15765.683249545782,68217.21,2024-07-27 09:00:00
4890,1.0,-0.0014282601484610494,0.0,0.23111005638526966,15751.400648061172,68155.41,2024-07-27 10:00:00
4891,1.0,0.0012588564771307575,0.0,0.23111005638526966,15763.98921283248,68209.88,2024-07-27 11:00:00
4892,1.0,0.004393864391996612,0.0,0.23111005638526966,15807.927856752445,68400.0,2024-07-27 12:00:00
4893,1.0,0.019089921767479427,0.0,0.23111005638526966,15998.82707442724,69226.01,2024-07-27 13:00:00
4894,1.0,-0.00564648089760467,0.0,0.23111005638526966,15942.362265451193,68981.69,2024-07-27 14:00:00
4895,1.0,-0.0031821543663689226,0.0,0.23111005638526966,15910.540721787504,68844.0,2024-07-27 15:00:00
4896,1.0,-0.003697529792107889,0.0,0.23111005638526966,15873.565423866425,68684.01,2024-07-27 16:00:00
4897,1.0,-0.003327984811948045,0.0,0.23111005638526966,15840.285575746944,68540.01,2024-07-27 17:00:00
4898,1.0,6.35552655059655e-05,0.0,0.23111005638526966,15840.921128402004,68542.76,2024-07-27 18:00:00
4899,1.0,-0.0068584220332890255,0.0,0.23111005638526966,15772.336908069114,68246.0,2024-07-27 19:00:00
4900,1.0,-0.010510423144289235,0.0,0.23111005638526966,15667.232676626221,67791.22,2024-07-27 20:00:00
4901,1.0,0.024700580606344738,0.0,0.23111005638526966,15914.238482689669,68860.0,2024-07-27 21:00:00
4902,1.0,-0.005547334683415647,0.0,0.23111005638526966,15858.765135855512,68619.97,2024-07-27 22:00:00
4903,1.0,-0.016720119249305027,0.0,0.23111005638526966,15691.563943362462,67896.5,2024-07-27 23:00:00
4904,1.0,0.0014213268467692614,0.0,0.23111005638526966,15705.777211830155,67958.0,2024-07-28 00:00:00
4905,1.0,0.0030508838543419187,0.0,0.23111005638526966,15736.286050373574,68090.01,2024-07-28 01:00:00
4906,1.0,0.0013737181751541357,0.0,0.23111005638526966,15750.023232125115,68149.45,2024-07-28 02:00:00
4907,1.0,-0.004818644675633004,0.0,0.23111005638526966,15701.836785368785,67940.95,2024-07-28 03:00:00
4908,1.0,-0.013934780849749768,0.0,0.23111005638526966,15562.488976871287,67338.0,2024-07-28 04:00:00
4909,1.0,0.0019413244736362686,0.0,0.23111005638526966,15581.90222160765,67422.0,2024-07-28 05:00:00
4910,1.0,0.0014793354709221602,0.0,0.23111005638526966,15596.695576316872,67486.01,2024-07-28 06:00:00
4911,1.0,0.0017298587720437353,0.0,0.23111005638526966,15613.994164037309,67560.86,2024-07-28 07:00:00
4912,1.0,-0.00417985647978403,0.0,0.23111005638526966,15572.195599239469,67380.0,2024-07-28 08:00:00
4913,1.0,0.0012399054525069006,0.0,0.23111005638526966,15584.594653764538,67433.65,2024-07-28 09:00:00
4914,1.0,0.0029203066724843665,0.0,0.23111005638526966,15613.797720489381,67560.01,2024-07-28 10:00:00
4915,1.0,0.006378406446177177,0.0,0.23111005638526966,15677.581784951153,67836.0,2024-07-28 11:00:00
4916,1.0,0.003790436034774575,0.0,0.23111005638526966,15715.486145298899,68000.01,2024-07-28 12:00:00
4917,1.0,-0.0002773320676622461,0.0,0.23111005638526966,15712.712824622276,67988.01,2024-07-28 13:00:00
4918,1.0,-0.005593094474579812,0.0,0.23111005638526966,15656.781879876478,67746.0,2024-07-28 14:00:00
4919,1.0,-0.0023342115694911627,0.0,0.23111005638526966,15633.439764181567,67645.0,2024-07-28 15:00:00
4920,1.0,0.0008091163074046562,0.0,0.23111005638526966,15641.530927255613,67680.01,2024-07-28 16:00:00
4921,1.0,0.007128820799260211,0.0,0.23111005638526966,15712.819135248215,67988.47,2024-07-28 17:00:00
4922,1.0,0.00572089833576083,0.0,0.23111005638526966,15770.028118605824,68236.01,2024-07-28 18:00:00
4923,1.0,-0.0028659958092337547,0.0,0.23111005638526966,15741.368160513486,68112.0,2024-07-28 19:00:00
4924,1.0,-0.0024037756964629805,0.0,0.23111005638526966,15717.330403548856,68007.99,2024-07-28 20:00:00
4925,1.0,0.00032216741860083856,0.0,0.23111005638526966,15720.552077734865,68021.93,2024-07-28 21:00:00
4926,1.0,-0.0002701676559141561,0.0,0.23111005638526966,15717.850401175723,68010.24,2024-07-28 22:00:00
4927,1.0,0.005538321391216595,0.0,0.23111005638526966,15773.23361508789,68249.88,2024-07-28 23:00:00
4928,1.0,0.010726511047009262,0.0,0.23111005638526966,15880.498725557982,68714.01,2024-07-29 00:00:00
4929,1.0,-0.003836889156108009,0.0,0.23111005638526966,15842.129833996902,68547.99,2024-07-29 01:00:00
4930,1.0,0.02336545781060704,0.0,0.23111005638526966,16075.784412102972,69559.0,2024-07-29 02:00:00
4931,1.0,-0.004884048821589932,0.0,0.23111005638526966,16026.943923887073,69347.67,2024-07-29 03:00:00
4932,1.0,0.0004698467446312861,0.0,0.23111005638526966,16031.642391333386,69368.0,2024-07-29 04:00:00
4933,1.0,0.0067962534281217814,0.0,0.23111005638526966,16099.604925614603,69662.07,2024-07-29 05:00:00
4934,1.0,-0.001711601077589512,0.0,0.23111005638526966,16082.488914838708,69588.01,2024-07-29 06:00:00
4935,1.0,-0.0013866603383117762,0.0,0.23111005638526966,16068.62231145559,69528.01,2024-07-29 07:00:00
4936,1.0,-0.0016295570075722935,0.0,0.23111005638526966,16052.326741379868,69457.5,2024-07-29 08:00:00
4937,1.0,0.0014444378524078275,0.0,0.23111005638526966,16066.771119903946,69520.0,2024-07-29 09:00:00
4938,1.0,0.0023111005638527787,0.0,0.23111005638526966,16089.882125542474,69620.0,2024-07-29 10:00:00
4939,1.0,-0.0009242091154848822,0.0,0.23111005638526966,16080.640034387625,69580.01,2024-07-29 11:00:00
4940,1.0,0.005069861306924031,0.0,0.23111005638526966,16131.338647456865,69799.38,2024-07-29 12:00:00
4941,1.0,-0.01215130454462469,0.0,0.23111005638526966,16009.825602010618,69273.6,2024-07-29 13:00:00
4942,1.0,-0.0241646363855878,0.0,0.23111005638526966,15768.17923815474,68228.01,2024-07-29 14:00:00
4943,1.0,-0.0028659958092335726,0.0,0.23111005638526966,15739.519280062405,68104.0,2024-07-29 15:00:00
4944,1.0,-0.02690097945318903,0.0,0.23111005638526966,15470.509485530514,66940.01,2024-07-29 16:00:00
4945,1.0,0.00173494319328438,0.0,0.23111005638526966,15487.858917463358,67015.08,2024-07-29 17:00:00
4946,1.0,0.009357877293095953,0.0,0.23111005638526966,15581.437690394318,67419.99,2024-07-29 18:00:00
4947,1.0,-0.002702600999369315,0.0,0.23111005638526966,15554.411680400624,67303.05,2024-07-29 19:00:00
4948,1.0,0.0015470507174430168,0.0,0.23111005638526966,15569.882187575055,67369.99,2024-07-29 20:00:00
4949,1.0,0.003004661843064787,0.0,0.23111005638526966,15599.928806005702,67500.0,2024-07-29 21:00:00
4950,1.0,-0.0063009845772879994,0.0,0.23111005638526966,15536.918960232822,67227.36,2024-07-29 22:00:00
4951,1.0,-0.010230548866006757,0.0,0.23111005638526966,15434.613471572755,66784.69,2024-07-29 23:00:00
4952,1.0,-0.004037261574994227,0.0,0.23111005638526966,15394.240855822813,66610.0,2024-07-30 00:00:00
4953,1.0,-0.009213664617911491,0.0,0.23111005638526966,15302.104209643698,66211.33,2024-07-30 01:00:00
4954,1.0,0.004776582645370581,0.0,0.23111005638526966,15349.870036097403,66418.01,2024-07-30 02:00:00
4955,1.0,0.00443708197254091,0.0,0.23111005638526966,15394.240855822813,66610.0,2024-07-30 03:00:00
4956,1.0,0.004576903556653633,0.0,0.23111005638526966,15440.009891389349,66808.04,2024-07-30 04:00:00
4957,1.0,-0.007488659157051916,0.0,0.23111005638526966,15365.12329981883,66484.01,2024-07-30 05:00:00
4958,1.0,0.006517303590064694,0.0,0.23111005638526966,15430.296335719477,66766.01,2024-07-30 06:00:00
4959,1.0,0.004298415938709695,0.0,0.23111005638526966,15473.280495106574,66952.0,2024-07-30 07:00:00
4960,1.0,-0.004159749904878481,0.0,0.23111005638526966,15431.682996057789,66772.01,2024-07-30 08:00:00
4961,1.0,-0.003790204924718455,0.0,0.23111005638526966,15393.780946810604,66608.01,2024-07-30 09:00:00
4962,1.0,-0.0006041216873911254,0.0,0.23111005638526966,15387.739729936693,66581.87,2024-07-30 10:00:00
4963,1.0,-0.00018165250431884488,0.0,0.23111005638526966,15385.923204893505,66574.01,2024-07-30 11:00:00
4964,1.0,0.0021722034199652624,0.0,0.23111005638526966,15407.645239093157,66668.0,2024-07-30 12:00:00
4965,1.0,-0.0066099787226748955,0.0,0.23111005638526966,15341.545451866408,66381.99,2024-07-30 13:00:00
4966,1.0,-0.01321926411518125,0.0,0.23111005638526966,15209.352810714596,65810.0,2024-07-30 14:00:00
4967,1.0,0.009383299399298266,0.0,0.23111005638526966,15303.185804707578,66216.01,2024-07-30 15:00:00
4968,1.0,-0.0008319962029869202,0.0,0.23111005638526966,15294.86584267771,66180.01,2024-07-30 16:00:00
4969,1.0,-0.0072106337592204,0.0,0.23111005638526966,15222.759505085505,65868.01,2024-07-30 17:00:00
4970,1.0,-0.0010168842480952661,0.0,0.23111005638526966,15212.590662604553,65824.01,2024-07-30 18:00:00
